match_id,season,round_label,round_number,date,is_final,team,opposition_team,player_id,full_name,player_key,jersey_number,raw_position,display_position,tries,position_method,source_url,source,team_short,opposition_short
2025042,2025,Round 7,7,2025-04-13,False,Catalans,Huddersfield,,T. Sims,sims,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025042,2025,Round 7,7,2025-04-13,False,Catalans,Huddersfield,,B. Sironen,sironen,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025042,2025,Round 7,7,2025-04-13,False,Huddersfield,Catalans,,J. Bibby,bibby,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Catalans
2025042,2025,Round 7,7,2025-04-13,False,Huddersfield,Catalans,,J. Gagai,gagai,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Catalans
2025042,2025,Round 7,7,2025-04-13,False,Huddersfield,Catalans,,S. Halsall,halsall,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Catalans
2025043,2025,Round 8,8,2025-04-17,False,Wakefield Trinity,Castleford,,M. Jowitt,jowitt,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Castleford
2025043,2025,Round 8,8,2025-04-17,False,Wakefield Trinity,Castleford,,H. Smith,smith,,HK,HK,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Castleford
2025043,2025,Round 8,8,2025-04-17,False,Castleford,Wakefield Trinity,,J. Qareqare,qareqare,,LW,LW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Wakefield
2025043,2025,Round 8,8,2025-04-17,False,Castleford,Wakefield Trinity,,S. Wood,wood,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Wakefield
2025044,2025,Round 8,8,2025-04-18,False,Hull KR,Hull FC,,J. Batchelor,batchelor,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Hull FC
2025044,2025,Round 8,8,2025-04-18,False,Hull KR,Hull FC,,O. Gildart,gildart,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Hull FC
2025044,2025,Round 8,8,2025-04-18,False,Hull KR,Hull FC,,P. Hiku,hiku,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Hull FC
2025044,2025,Round 8,8,2025-04-18,False,Hull KR,Hull FC,,A. Mourgue,mourgue,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Hull FC
2025044,2025,Round 8,8,2025-04-18,False,Hull KR,Hull FC,,J. Waerea-Hargreaves,waerea hargreaves,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Hull FC
2025044,2025,Round 8,8,2025-04-18,False,Hull FC,Hull KR,,J. Ashworth,ashworth,,R2R,R2R,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Hull KR
2025044,2025,Round 8,8,2025-04-18,False,Hull FC,Hull KR,,T. Briscoe,briscoe,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Hull KR
2025044,2025,Round 8,8,2025-04-18,False,Hull FC,Hull KR,,J. Rapana,rapana,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Hull KR
2025045,2025,Round 8,8,2025-04-18,False,Leeds,Huddersfield,,J. Connor,connor,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Huddersfield
2025045,2025,Round 8,8,2025-04-18,False,Leeds,Huddersfield,,R. Hall,hall,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Huddersfield
2025045,2025,Round 8,8,2025-04-18,False,Leeds,Huddersfield,,A. Handley,handley,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Huddersfield
2025045,2025,Round 8,8,2025-04-18,False,Leeds,Huddersfield,,L. Miller,miller,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Huddersfield
2025045,2025,Round 8,8,2025-04-18,False,Leeds,Huddersfield,,K. Watkins,watkins,,LK,LK,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Huddersfield
2025045,2025,Round 8,8,2025-04-18,False,Huddersfield,Leeds,,T. Burgess,burgess,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Leeds
2025046,2025,Round 8,8,2025-04-18,False,Wigan,St Helens,,J. Field,field,,FB,FB,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,St Helens
2025046,2025,Round 8,8,2025-04-18,False,Wigan,St Helens,,A. Miski,miski,,RW,RW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,St Helens
2025046,2025,Round 8,8,2025-04-18,False,St Helens,Wigan,,L. Murphy,murphy,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Wigan
2025046,2025,Round 8,8,2025-04-18,False,St Helens,Wigan,,A. Paasi,paasi,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Wigan
2025047,2025,Round 8,8,2025-04-19,False,Catalans,Salford,,T. Makinson,makinson,,RW,RW,3,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Salford
2025047,2025,Round 8,8,2025-04-19,False,Catalans,Salford,,J. Bousquet,bousquet,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Salford
2025047,2025,Round 8,8,2025-04-19,False,Catalans,Salford,,M. Laguerre,laguerre,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Salford
2025047,2025,Round 8,8,2025-04-19,False,Catalans,Salford,,T. Satae,satae,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Salford
2025047,2025,Round 8,8,2025-04-19,False,Catalans,Salford,,T. Sims,sims,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Salford
2025047,2025,Round 8,8,2025-04-19,False,Salford,Catalans,,T. Chan,chan,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,Catalans
2025047,2025,Round 8,8,2025-04-19,False,Salford,Catalans,,J. Vaughan,vaughan,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,Catalans
2025048,2025,Round 8,8,2025-04-19,False,Leigh,Warrington,,F. Halton,halton,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Warrington
2025048,2025,Round 8,8,2025-04-19,False,Leigh,Warrington,,E. Ipape,ipape,,HK,HK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Warrington
2025048,2025,Round 8,8,2025-04-19,False,Leigh,Warrington,,E. O’Neill,oneill,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Warrington
2025048,2025,Round 8,8,2025-04-19,False,Warrington,Leigh,,M. Ashton,ashton,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Leigh
2025048,2025,Round 8,8,2025-04-19,False,Warrington,Leigh,,T. King,king,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Leigh
2025049,2025,Round 9,9,2025-04-24,False,Warrington,St Helens,,M. Ashton,ashton,,LW,LW,3,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,St Helens
2025049,2025,Round 9,9,2025-04-24,False,Warrington,St Helens,,M. Dufty,dufty,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,St Helens
2025049,2025,Round 9,9,2025-04-24,False,Warrington,St Helens,,T. King,king,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,St Helens
2025049,2025,Round 9,9,2025-04-24,False,Warrington,St Helens,,R. Tai,tai,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,St Helens
2025049,2025,Round 9,9,2025-04-24,False,St Helens,Warrington,,J. Bennison,bennison,,RW,RW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Warrington
2025049,2025,Round 9,9,2025-04-24,False,St Helens,Warrington,,M. Percival,percival,,LC,LC,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Warrington
2025050,2025,Round 9,9,2025-04-25,False,Hull KR,Leeds,,J. Broadbent,broadbent,,LW,LW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Leeds
2025050,2025,Round 9,9,2025-04-25,False,Hull KR,Leeds,,J. Batchelor,batchelor,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Leeds
2025050,2025,Round 9,9,2025-04-25,False,Hull KR,Leeds,,M. Lewis,lewis,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Leeds
2025050,2025,Round 9,9,2025-04-25,False,Leeds,Hull KR,,A. Handley,handley,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Hull KR
2025050,2025,Round 9,9,2025-04-25,False,Leeds,Hull KR,,R. Lumb,lumb,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Hull KR
2025051,2025,Round 9,9,2025-04-26,False,Castleford,Huddersfield,,I. Senior,senior,,RW,RW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Huddersfield
2025051,2025,Round 9,9,2025-04-26,False,Castleford,Huddersfield,,A. Mellor,mellor,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Huddersfield
2025051,2025,Round 9,9,2025-04-26,False,Castleford,Huddersfield,,R. Milnes,milnes,,HLF,HLF,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Huddersfield
2025051,2025,Round 9,9,2025-04-26,False,Castleford,Huddersfield,,J. Simm,simm,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Huddersfield
2025051,2025,Round 9,9,2025-04-26,False,Huddersfield,Castleford,,J. Gagai,gagai,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Castleford
2025051,2025,Round 9,9,2025-04-26,False,Huddersfield,Castleford,,O. Wilson,wilson,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Castleford
2025052,2025,Round 9,9,2025-04-26,False,Catalans,Wakefield Trinity,,N. Cotric,cotric,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Wakefield
2025052,2025,Round 9,9,2025-04-26,False,Catalans,Wakefield Trinity,,B. Garcia,garcia,,HK,HK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Wakefield
2025052,2025,Round 9,9,2025-04-26,False,Catalans,Wakefield Trinity,,T. Satae,satae,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Wakefield
2025052,2025,Round 9,9,2025-04-26,False,Catalans,Wakefield Trinity,,R. Smith,smith,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Wakefield
2025052,2025,Round 9,9,2025-04-26,False,Wakefield Trinity,Catalans,,J. Griffin,griffin,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Catalans
2025052,2025,Round 9,9,2025-04-26,False,Wakefield Trinity,Catalans,,L. Hood,hood,,HK,HK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Catalans
2025052,2025,Round 9,9,2025-04-26,False,Wakefield Trinity,Catalans,,M. Jowitt,jowitt,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Catalans
2025053,2025,Round 9,9,2025-04-26,False,Leigh,Salford,,A. Badrock,badrock,,LC,LC,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Salford
2025053,2025,Round 9,9,2025-04-26,False,Leigh,Salford,,J. Charnley,charnley,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Salford
2025053,2025,Round 9,9,2025-04-26,False,Leigh,Salford,,M. Davis,davis,,HK,HK,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Salford
2025053,2025,Round 9,9,2025-04-26,False,Leigh,Salford,,D. McIntosh,mcintosh,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Salford
2025053,2025,Round 9,9,2025-04-26,False,Leigh,Salford,,A. Towse,towse,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Salford
2025053,2025,Round 9,9,2025-04-26,False,Salford,Leigh,,J. Shorrocks,shorrocks,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,Leigh
2025054,2025,Round 9,9,2025-04-27,False,Wigan,Hull FC,,B. French,french,,FE,FE,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Hull FC
2025054,2025,Round 9,9,2025-04-27,False,Wigan,Hull FC,,J. Nsemba,nsemba,,L2R,L2R,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Hull FC
2025054,2025,Round 9,9,2025-04-27,False,Wigan,Hull FC,,J. Field,field,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Hull FC
2025054,2025,Round 9,9,2025-04-27,False,Wigan,Hull FC,,A. Miski,miski,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Hull FC
2025054,2025,Round 9,9,2025-04-27,False,Wigan,Hull FC,,J. Wardle,wardle,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Hull FC
2025054,2025,Round 9,9,2025-04-27,False,Hull FC,Wigan,,H. Barron,barron,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Wigan
2025054,2025,Round 9,9,2025-04-27,False,Hull FC,Wigan,,W. Pryce,pryce,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Wigan
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,J. Litten,litten,,HK,HK,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,A. Mourgue,mourgue,,FB,FB,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,J. Batchelor,batchelor,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,N. Booth,booth,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,D. Hadley,hadley,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,P. Hiku,hiku,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025055,2025,Round 10,10,2025-05-03,False,Hull KR,Salford,,S. Luckley,luckley,,PR,PR,1,documented role override for interchange scorer,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Salford
2025056,2025,Round 10,10,2025-05-03,False,Leeds,St Helens,,M. Gannon,gannon,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,St Helens
2025056,2025,Round 10,10,2025-05-03,False,Leeds,St Helens,,R. Lumb,lumb,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,St Helens
2025056,2025,Round 10,10,2025-05-03,False,Leeds,St Helens,,L. Miller,miller,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,St Helens
2025056,2025,Round 10,10,2025-05-03,False,St Helens,Leeds,,M. Whitley,whitley,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Leeds
2025057,2025,Round 10,10,2025-05-03,False,Leigh,Catalans,,E. Ipape,ipape,,HK,HK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025057,2025,Round 10,10,2025-05-03,False,Leigh,Catalans,,B. McNamara,mcnamara,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025057,2025,Round 10,10,2025-05-03,False,Leigh,Catalans,,E. O’Neill,oneill,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025057,2025,Round 10,10,2025-05-03,False,Leigh,Catalans,,O. Trout,trout,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025057,2025,Round 10,10,2025-05-03,False,Catalans,Leigh,,G. Aispuro- Bichet,aispuro bichet,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leigh
2025057,2025,Round 10,10,2025-05-03,False,Catalans,Leigh,,L. Keary,keary,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leigh
2025057,2025,Round 10,10,2025-05-03,False,Catalans,Leigh,,M. Laguerre,laguerre,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leigh
2025057,2025,Round 10,10,2025-05-03,False,Catalans,Leigh,,R. Smith,smith,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leigh
2025058,2025,Round 10,10,2025-05-04,False,Huddersfield,Hull FC,,L. Cudjoe,cudjoe,,LK,LK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Hull FC
2025058,2025,Round 10,10,2025-05-04,False,Huddersfield,Hull FC,,J. Gagai,gagai,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Hull FC
2025058,2025,Round 10,10,2025-05-04,False,Hull FC,Huddersfield,,H. Ese’ese,eseese,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Huddersfield
2025058,2025,Round 10,10,2025-05-04,False,Hull FC,Huddersfield,,L. Martin,martin,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Huddersfield
2025059,2025,Round 10,10,2025-05-04,False,Wakefield Trinity,Castleford,,C. Faatili,faatili,,PR,PR,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Castleford
2025059,2025,Round 10,10,2025-05-04,False,Wakefield Trinity,Castleford,,L. Walmsley,walmsley,,RW,RW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Castleford
2025059,2025,Round 10,10,2025-05-04,False,Wakefield Trinity,Castleford,,T. Johnstone,johnstone,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Castleford
2025059,2025,Round 10,10,2025-05-04,False,Wakefield Trinity,Castleford,,M. Jowitt,jowitt,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Castleford
2025059,2025,Round 10,10,2025-05-04,False,Castleford,Wakefield Trinity,,J. Simm,simm,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Wakefield
2025059,2025,Round 10,10,2025-05-04,False,Castleford,Wakefield Trinity,,S. Wood,wood,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Wakefield
2025060,2025,Round 10,10,2025-05-04,False,Wigan,Warrington,,J. Field,field,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Warrington
2025060,2025,Round 10,10,2025-05-04,False,Wigan,Warrington,,B. French,french,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Warrington
2025060,2025,Round 10,10,2025-05-04,False,Wigan,Warrington,,A. Keighran,keighran,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Warrington
2025060,2025,Round 10,10,2025-05-04,False,Wigan,Warrington,,A. Miski,miski,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Warrington
2025060,2025,Round 10,10,2025-05-04,False,Warrington,Wigan,,J. Thewlis,thewlis,,RW,RW,2,ambiguous surname; season modal start,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Wigan
2025060,2025,Round 10,10,2025-05-04,False,Warrington,Wigan,,J. Philbin,philbin,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Wigan
