match_id,season,round_label,round_number,date,home_team,home_team_score,away_team,away_team_score,is_final,venue,source_url,source,home_team_short,away_team_short
2025125,2025,Round 21,21,2025-08-09,Hull KR,36,Castleford,6,False,Sewell Group Craven Park,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025126,2025,Round 21,21,2025-08-10,Hull FC,80,Salford,6,False,MKM Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025127,2025,Round 22,22,2025-08-14,Warrington,30,Catalans,22,False,Halliwell Jones Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Catalans
2025128,2025,Round 22,22,2025-08-15,Hull KR,10,Wigan,6,False,The Brick Community Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Wigan
2025129,2025,Round 22,22,2025-08-16,Hull FC,18,Leigh,12,False,MKM Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Leigh
2025130,2025,Round 22,22,2025-08-16,Leeds,64,Castleford,6,False,OneBore Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Castleford
2025131,2025,Round 22,22,2025-08-17,St Helens,52,Huddersfield,4,False,Totally Wicked Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Huddersfield
2025132,2025,Round 22,22,2025-08-17,Wakefield Trinity,48,Salford,0,False,Salford Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Salford
2025133,2025,Round 23,23,2025-08-21,Leeds,28,Hull KR,6,False,AMT Headingley Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Hull KR
2025134,2025,Round 23,23,2025-08-22,Leigh,38,Salford,6,False,Leigh Sports Village Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Salford
2025135,2025,Round 23,23,2025-08-22,St Helens,16,Hull FC,10,False,Totally Wicked Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Hull FC
2025136,2025,Round 23,23,2025-08-23,Catalans,38,Castleford,4,False,Stade Gilbert Brutus,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Castleford
2025137,2025,Round 23,23,2025-08-24,Huddersfield,23,Warrington,10,False,Accu Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Warrington
2025138,2025,Round 23,23,2025-08-24,Wigan,44,Wakefield Trinity,2,False,The Brick Community Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Wakefield
2025139,2025,Round 24,24,2025-08-28,Leigh,46,Castleford,6,False,Leigh Sports Village Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Castleford
2025140,2025,Round 24,24,2025-08-29,Hull KR,12,St Helens,8,False,Sewell Group Craven Park,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,St Helens
2025141,2025,Round 24,24,2025-08-29,Salford,25,Warrington,12,False,Halliwell Jones Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,Warrington
2025142,2025,Round 24,24,2025-08-30,Leeds,34,Hull FC,0,False,MKM Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Hull FC
2025143,2025,Round 24,24,2025-08-30,Wakefield Trinity,48,Huddersfield,2,False,DIY Kitchens Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Huddersfield
2025144,2025,Round 24,24,2025-08-30,Wigan,40,Catalans,4,False,Stade Gilbert Brutus,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Catalans
2025145,2025,Round 25,25,2025-09-04,Catalans,17,Salford,16,False,Salford Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Salford
2025146,2025,Round 25,25,2025-09-04,Leeds,26,Huddersfield,0,False,Accu Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Huddersfield
2025147,2025,Round 25,25,2025-09-05,Castleford,26,Wakefield Trinity,22,False,OneBore Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Wakefield
2025148,2025,Round 25,25,2025-09-05,Wigan,18,St Helens,4,False,Totally Wicked Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,St Helens
2025149,2025,Round 25,25,2025-09-06,Leigh,34,Warrington,12,False,Halliwell Jones Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Warrington
2025150,2025,Round 25,25,2025-09-07,Hull KR,18,Hull FC,4,False,Sewell Group Craven Park,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Hull FC
2025151,2025,Round 26,26,2025-09-11,Catalans,16,Leeds,8,False,AMT Headingley Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leeds
2025152,2025,Round 26,26,2025-09-12,Leigh,28,St Helens,10,False,Leigh Sports Village Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,St Helens
2025153,2025,Round 26,26,2025-09-12,Wigan,62,Castleford,6,False,The Brick Community Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Castleford
2025154,2025,Round 26,26,2025-09-13,Hull FC,34,Warrington,2,False,MKM Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Warrington
2025155,2025,Round 26,26,2025-09-13,Wakefield Trinity,28,Hull KR,12,False,DIY Kitchens Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Hull KR
2025156,2025,Round 26,26,2025-09-14,Huddersfield,22,Salford,8,False,Accu Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Salford
2025157,2025,Round 27,27,2025-09-18,Catalans,26,Hull FC,22,False,MKM Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Hull FC
2025158,2025,Round 27,27,2025-09-18,Hull KR,28,Warrington,20,False,Sewell Group Craven Park,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Warrington
2025159,2025,Round 27,27,2025-09-19,Leigh,30,Huddersfield,16,False,Leigh Sports Village Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Huddersfield
2025160,2025,Round 27,27,2025-09-19,St Helens,26,Castleford,24,False,Totally Wicked Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Castleford
2025161,2025,Round 27,27,2025-09-19,Wakefield Trinity,52,Salford,16,False,Salford Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Salford
2025162,2025,Round 27,27,2025-09-19,Wigan,22,Leeds,6,False,The Brick Community Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Leeds
2025163,2025,Eliminator,99,2025-09-26,Leigh,26,Wakefield Trinity,10,True,Progress with Unity Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Wakefield
2025164,2025,Eliminator,99,2025-09-27,St Helens,16,Leeds,14,True,AMT Headingley Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Leeds
2025165,2025,Semi Final,99,2025-10-03,Wigan,18,Leigh,6,True,The Brick Community Stadium,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Leigh
2025166,2025,Semi Final,99,2025-10-04,Hull KR,20,St Helens,12,True,Sewell Group Craven Park,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,St Helens
2025167,2025,Grand Final,99,2025-10-11,Hull KR,24,Wigan,6,True,Old Trafford,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Wigan
2026001,2026,Round 1,1,2026-02-12,York,19,Hull KR,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Hull KR
2026002,2026,Round 1,1,2026-02-13,Catalans,26,Huddersfield,10,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Huddersfield
2026003,2026,Round 1,1,2026-02-13,Leigh,26,Leeds,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Leeds
2026004,2026,Round 1,1,2026-02-13,Warrington,24,St Helens,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,St Helens
2026005,2026,Round 1,1,2026-02-14,Hull FC,27,Bradford,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Bradford
2026006,2026,Round 1,1,2026-02-14,Wakefield Trinity,16,Toulouse,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Toulouse
2026007,2026,Round 1,1,2026-02-15,Castleford,16,Wigan,26,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Wigan
2026008,2026,Round 2,2,2026-02-20,Bradford,28,Catalans,10,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Catalans
2026009,2026,Round 2,2,2026-02-20,Leeds,46,York,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,York
2026010,2026,Round 2,2,2026-02-20,St Helens,20,Leigh,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,Leigh
2026011,2026,Round 2,2,2026-02-21,Toulouse,24,Castleford,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Castleford
2026012,2026,Round 2,2,2026-02-21,Wigan,34,Hull FC,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,Hull FC
2026013,2026,Round 2,2,2026-02-22,Huddersfield,16,Wakefield Trinity,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,Wakefield Trinity
2026014,2026,Round 2,2,2026-02-26,Wigan,54,Leigh,0,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,Leigh
2026015,2026,Round 3,3,2026-02-27,Castleford,34,Huddersfield,8,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Huddersfield
2026016,2026,Round 3,3,2026-02-27,Hull FC,16,York,17,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,York
2026017,2026,Round 3,3,2026-02-28,Hull KR,6,Leeds,58,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,Leeds
2026018,2026,Round 3,3,2026-02-28,Warrington,27,Wakefield Trinity,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Wakefield Trinity
2026019,2026,Round 3,3,2026-02-28,Catalans,4,St Helens,36,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,St Helens
2026020,2026,Round 3,3,2026-03-01,Bradford,18,Toulouse,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Toulouse
2026021,2026,Round 3,3,2026-03-05,Wakefield Trinity,14,Hull FC,10,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Hull FC
2026022,2026,Round 4,4,2026-03-06,Leigh,16,Catalans,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Catalans
2026023,2026,Round 4,4,2026-03-06,York,30,Warrington,38,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Warrington
2026024,2026,Round 4,4,2026-03-07,St Helens,26,Bradford,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,Bradford
2026025,2026,Round 4,4,2026-03-07,Toulouse,16,Wigan,36,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Wigan
2026026,2026,Round 4,4,2026-03-08,Leeds,22,Castleford,4,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Castleford
2026027,2026,Round 4,4,2026-03-08,Huddersfield,6,Hull KR,32,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,Hull KR
2026028,2026,Round 4,4,2026-03-19,Wigan,23,York,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,York
2026029,2026,Round 5,5,2026-03-20,Toulouse,16,St Helens,30,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,St Helens
2026030,2026,Round 5,5,2026-03-20,Bradford,26,Huddersfield,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Huddersfield
2026031,2026,Round 5,5,2026-03-20,Wakefield Trinity,18,Leigh,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Leigh
2026032,2026,Round 5,5,2026-03-21,Warrington,72,Castleford,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Castleford
2026033,2026,Round 5,5,2026-03-21,Catalans,26,Hull KR,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Hull KR
2026034,2026,Round 5,5,2026-03-22,Hull FC,24,Leeds,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Leeds
2026035,2026,Round 5,5,2026-03-26,Castleford,40,Bradford,28,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Bradford
2026036,2026,Round 6,6,2026-03-27,York,14,Wakefield Trinity,26,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Wakefield Trinity
2026037,2026,Round 6,6,2026-03-27,Hull KR,52,St Helens,10,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,St Helens
2026038,2026,Round 6,6,2026-03-28,Wigan,16,Huddersfield,34,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,Huddersfield
2026039,2026,Round 6,6,2026-03-28,Leigh,21,Toulouse,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Toulouse
2026040,2026,Round 6,6,2026-03-29,Hull FC,24,Catalans,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Catalans
2026041,2026,Round 6,6,2026-03-29,Leeds,26,Warrington,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Warrington
2026042,2026,Round 6,6,2026-04-03,Hull KR,24,Hull FC,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,Hull FC
2026043,2026,Round 7,7,2026-04-03,St Helens,34,Wigan,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,Wigan
2026044,2026,Round 7,7,2026-04-03,Bradford,12,Leeds,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Leeds
2026045,2026,Round 7,7,2026-04-04,Huddersfield,34,York,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,York
2026046,2026,Round 7,7,2026-04-04,Warrington,42,Leigh,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Leigh
2026047,2026,Round 7,7,2026-04-04,Catalans,33,Toulouse,26,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Toulouse
2026048,2026,Round 7,7,2026-04-05,Castleford,0,Wakefield Trinity,34,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Wakefield Trinity
2026049,2026,Round 7,7,2026-04-16,Hull FC,14,St Helens,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,St Helens
2026050,2026,Round 8,8,2026-04-17,Toulouse,0,Hull KR,46,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Hull KR
2026051,2026,Round 8,8,2026-04-17,Huddersfield,22,Leeds,56,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,Leeds
2026052,2026,Round 8,8,2026-04-17,York,6,Leigh,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Leigh
2026053,2026,Round 8,8,2026-04-18,Wakefield Trinity,52,Bradford,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Bradford
2026054,2026,Round 8,8,2026-04-18,Catalans,38,Warrington,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Warrington
2026055,2026,Round 8,8,2026-04-19,Wigan,14,Castleford,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,Castleford
2026056,2026,Round 8,8,2026-04-23,York,38,Toulouse,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Toulouse
2026057,2026,Round 9,9,2026-04-23,Leigh,30,Huddersfield,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Huddersfield
2026058,2026,Round 9,9,2026-04-24,Leeds,46,Catalans,4,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Catalans
2026059,2026,Round 9,9,2026-04-24,Warrington,23,Wigan,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Wigan
2026060,2026,Round 9,9,2026-04-24,Castleford,10,Hull FC,50,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Hull FC
2026061,2026,Round 9,9,2026-04-25,Bradford,12,Hull KR,48,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Hull KR
2026062,2026,Round 9,9,2026-04-25,St Helens,18,Wakefield Trinity,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,Wakefield Trinity
2026063,2026,Round 9,9,2026-04-30,Hull KR,50,Castleford,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,Castleford
2026064,2026,Round 10,10,2026-05-01,Leeds,40,Wakefield Trinity,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Wakefield Trinity
2026065,2026,Round 10,10,2026-05-01,St Helens,40,York,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,York
2026066,2026,Round 10,10,2026-05-02,Wigan,38,Bradford,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,Bradford
2026067,2026,Round 10,10,2026-05-02,Catalans,18,Leigh,33,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Leigh
2026068,2026,Round 10,10,2026-05-02,Huddersfield,4,Warrington,34,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,Warrington
2026069,2026,Round 10,10,2026-05-03,Hull FC,4,Toulouse,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Toulouse
2026070,2026,Round 10,10,2026-05-14,Huddersfield,18,St Helens,26,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,St Helens
2026071,2026,Round 11,11,2026-05-15,Wigan,24,Leeds,4,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,Leeds
2026072,2026,Round 11,11,2026-05-15,Wakefield Trinity,58,Catalans,10,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Catalans
2026073,2026,Round 11,11,2026-05-16,York,18,Castleford,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Castleford
2026074,2026,Round 11,11,2026-05-16,Leigh,16,Hull KR,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Hull KR
2026075,2026,Round 11,11,2026-05-16,Toulouse,16,Warrington,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Warrington
2026076,2026,Round 11,11,2026-05-17,Bradford,16,Hull FC,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Hull FC
2026077,2026,Round 11,11,2026-05-21,Hull KR,62,Wigan,4,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,Wigan
2026078,2026,Round 12,12,2026-05-22,Leigh,42,Hull FC,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Hull FC
2026079,2026,Round 12,12,2026-05-22,Leeds,52,Huddersfield,0,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Huddersfield
2026080,2026,Round 12,12,2026-05-23,Castleford,30,St Helens,10,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,St Helens
2026081,2026,Round 12,12,2026-05-23,Toulouse,18,Wakefield Trinity,22,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Wakefield Trinity
2026082,2026,Round 12,12,2026-05-23,York,22,Catalans,36,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Catalans
2026083,2026,Round 12,12,2026-05-24,Warrington,26,Bradford,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Bradford
2026084,2026,Round 12,12,2026-06-04,Leeds,24,St Helens,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,St Helens
2026085,2026,Round 13,13,2026-06-05,Castleford,14,Leigh,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Leigh
2026086,2026,Round 13,13,2026-06-05,Warrington,12,Hull FC,4,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Hull FC
2026087,2026,Round 13,13,2026-06-05,Bradford,30,York,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,York
2026088,2026,Round 13,13,2026-06-06,Huddersfield,16,Toulouse,36,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,Toulouse
2026089,2026,Round 13,13,2026-06-06,Wakefield Trinity,26,Hull KR,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Hull KR
2026090,2026,Round 13,13,2026-06-06,Catalans,16,Wigan,40,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Wigan
2026091,2026,Round 13,13,2026-06-11,St Helens,6,Warrington,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,Warrington
2026092,2026,Round 14,14,2026-06-12,Toulouse,24,Leeds,48,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Leeds
2026093,2026,Round 14,14,2026-06-12,Hull KR,38,York,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,York
2026094,2026,Round 14,14,2026-06-12,Wakefield Trinity,10,Wigan,48,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Wigan
